"order_id","user_id","order_number","order_dow","order_hour_of_day","days_since_prior_order"
3343542,1458,7,5,"08",0
1742121,1459,5,0,"14",5
633520,1461,12,1,"10",20
605667,1462,5,6,"20",20
2727200,1465,4,2,"13",30
2431218,1466,18,2,"18",1
304803,1468,10,2,"19",14
484688,1470,8,2,"19",6
3369593,1472,4,4,"08",30
481964,1474,9,6,"09",7
1801417,1475,9,4,"08",30
1549331,1476,23,0,"08",7
108525,1477,20,6,"16",10
1015670,1478,13,1,"09",30
1677999,1479,22,0,"12",20
3202796,1481,15,3,"09",2
269244,1482,14,6,"13",8
1090155,1483,26,2,"10",27
2395478,1484,19,0,"15",14
2225736,1486,21,0,"13",6
326537,1488,4,2,"18",30
1251668,1490,20,1,"12",28
1300165,1491,8,0,"15",29
2425574,1492,9,2,"10",3
764206,1494,14,3,"08",23
3108123,1495,6,3,"09",30
615528,1497,11,0,"13",6
1634309,1498,33,6,"10",27
396595,1499,5,0,"10",30
1335062,1500,5,0,"21",30
482685,1503,12,4,"20",30
1995260,1504,35,2,"18",10
1144293,1505,14,6,"17",4
1847349,1507,4,2,"10",30
1836327,1508,4,1,"12",22
2493959,1510,11,0,"15",12
1558696,1512,4,1,"10",27
2561906,1513,14,6,"15",30
1651505,1515,4,3,"21",30
143169,1518,7,0,"13",15
1484526,1519,48,3,"11",23
460882,1521,12,0,"15",7
1389833,1522,5,0,"10",30
151581,1524,5,2,"13",30
1937526,1525,9,3,"15",2
220180,1527,59,4,"11",4
3418665,1528,4,0,"12",30
3047386,1529,6,0,"12",12
2306059,1530,18,0,"07",4
1115143,1531,49,3,"16",3
623937,1533,4,6,"23",30
537303,1534,4,1,"14",12
1339827,1536,6,0,"11",21
2604897,1537,74,5,"19",21
2380094,1538,55,5,"18",12
461114,1539,8,2,"18",23
6695,1540,29,1,"01",8
2690545,1541,11,0,"09",30
779069,1542,53,5,"15",5
1798022,1543,7,2,"21",17
3280882,1545,20,0,"18",2
2669429,1546,50,2,"09",1
2005577,1550,14,1,"14",30
2053270,1551,18,5,"13",4
1973682,1552,8,6,"14",30
2202416,1553,46,1,"19",4
540476,1555,5,6,"10",25
1708449,1556,13,0,"08",30
562359,1557,8,0,"12",30
497663,1559,16,0,"16",6
317537,1562,9,0,"11",12
2305382,1565,6,2,"16",30
1829993,1566,13,1,"16",7
186342,1567,4,3,"03",16
1758197,1568,4,0,"19",1
277582,1570,13,0,"11",3
1170421,1571,15,2,"10",19
3188385,1574,42,0,"15",2
512447,1575,33,1,"14",16
2016183,1577,7,2,"10",30
1954768,1578,8,6,"12",8
348734,1579,28,5,"14",28
1357424,1580,10,0,"11",11
268712,1583,7,2,"17",10
1246879,1584,72,5,"15",2
774145,1586,7,4,"03",26
886214,1587,9,1,"13",30
3401644,1591,4,6,"18",8
1460376,1592,14,0,"00",10
3288870,1593,10,1,"09",30
1783688,1595,24,0,"16",14
1932859,1597,14,6,"07",30
2864672,1599,12,1,"16",0
2491974,1600,9,6,"10",27
248747,1601,6,0,"19",13
1202825,1602,10,6,"12",20
629718,1604,4,4,"11",30
289472,1606,22,5,"09",15
2538136,1607,13,0,"10",30
1125090,1609,18,3,"17",30
3297423,1611,13,3,"11",30
376933,1612,4,0,"10",29
431854,1613,21,5,"11",25
1500774,1614,17,5,"15",22
3050274,1617,19,3,"11",30
1639235,1619,7,3,"09",9
2416904,1621,45,6,"05",30
552695,1622,30,1,"16",30
2789450,1624,9,4,"10",3
1368225,1625,11,3,"13",20
3383671,1626,4,3,"13",7
3341496,1628,5,2,"16",30
3009052,1629,37,0,"13",3
3313010,1631,4,1,"14",30
2254592,1632,4,2,"20",30
1409183,1633,6,0,"13",30
608020,1635,15,6,"13",2
1935242,1638,13,4,"14",21
1564186,1639,7,3,"07",7
2065616,1640,13,3,"19",5
3237574,1641,7,3,"10",9
2307480,1642,20,1,"11",0
1223773,1643,8,2,"16",7
1082244,1644,16,0,"07",2
3274492,1646,12,5,"17",14
1631034,1648,21,6,"10",7
2903282,1652,6,0,"14",14
1517647,1653,6,0,"13",14
2163264,1654,14,0,"17",14
500855,1656,6,2,"15",21
425334,1657,12,4,"09",4
1174747,1660,6,5,"12",30
76113,1662,10,1,"11",21
1299233,1667,10,6,"19",30
822491,1668,4,0,"09",2
902420,1669,9,2,"14",8
960700,1671,15,3,"14",12
1803298,1673,20,5,"14",30
2052098,1675,4,0,"10",30
1957415,1678,7,0,"08",28
1580605,1679,20,2,"13",30
2990557,1680,43,4,"11",7
2721390,1681,9,2,"09",5
3194255,1682,10,0,"16",4
2107602,1683,100,6,"12",1
1436838,1685,17,2,"16",15
1553910,1686,4,1,"19",30
2866488,1687,6,5,"07",26
3330371,1688,4,6,"15",16
14970,1690,7,0,"12",30
2834777,1691,6,6,"04",8
1298513,1692,9,3,"03",18
2760304,1694,4,3,"10",17
1553004,1698,11,2,"20",30
416516,1700,5,0,"18",30
1898012,1701,9,1,"19",18
101843,1702,13,3,"17",11
2014326,1703,22,6,"08",6
1867462,1704,48,2,"20",0
1881604,1705,34,4,"12",14
2400137,1706,23,2,"13",16
2728888,1707,17,2,"11",11
2679501,1708,9,4,"06",30
1773032,1709,5,0,"13",30
1027034,1710,4,1,"14",30
163679,1711,8,0,"12",7
1917563,1712,21,5,"17",30
2640820,1715,30,6,"14",14
2449317,1717,4,0,"14",8
57889,1719,15,6,"11",30
2453652,1720,5,6,"04",30
894711,1721,46,0,"09",6
1820848,1722,23,0,"11",30
3336718,1723,4,1,"10",20
3218537,1724,12,4,"08",13
3289681,1725,32,3,"08",5
317803,1728,4,3,"13",30
972022,1729,11,0,"15",30
490186,1730,21,1,"13",21
1956311,1731,4,1,"18",30
910121,1732,17,4,"21",30
1999292,1733,5,1,"10",0
2359414,1735,10,6,"18",1
2684567,1736,6,5,"13",30
3162003,1737,28,1,"19",7
2312102,1738,18,4,"14",21
2461141,1742,33,0,"04",7
44208,1744,6,4,"20",23
1970519,1745,5,4,"14",18
962113,1746,10,6,"07",5
799957,1747,8,2,"15",30
1687224,1748,41,6,"14",7
766690,1750,36,0,"08",8
3276317,1751,17,5,"13",8
2159341,1752,19,4,"12",0
3335689,1753,58,3,"15",5
30739,1755,23,0,"12",10
1936522,1756,6,6,"10",7
2690667,1757,7,0,"08",30
1227928,1758,24,0,"19",30
773433,1759,61,5,"09",6
2750066,1760,8,3,"16",7
605135,1762,5,1,"08",30
3310456,1763,12,6,"21",7
1665205,1764,39,0,"14",10
449406,1766,16,1,"11",16
583743,1767,24,3,"15",12
3327885,1768,14,6,"18",1
3303655,1772,21,6,"05",1
3390062,1773,9,6,"08",13
2777518,1776,83,4,"16",0
1357889,1777,5,0,"15",25
1271363,1778,13,5,"10",30
1609350,1779,14,1,"09",13
2733497,1780,6,2,"15",30
953344,1781,28,3,"14",18
1017184,1783,5,4,"12",30
407451,1785,6,3,"09",24
2010460,1787,14,1,"17",6
2337257,1788,10,0,"17",15
3090568,1790,12,4,"16",11
1959430,1791,15,0,"18",7
2125427,1792,7,0,"12",30
1507357,1793,60,6,"22",3
1533428,1794,4,6,"15",6
1728833,1796,8,6,"10",6
2827845,1798,24,1,"15",13
2994726,1801,4,0,"12",7
3128387,1802,20,5,"09",16
1682034,1803,23,6,"08",19
992168,1806,8,3,"16",30
1014048,1808,9,3,"13",30
1097996,1809,37,0,"21",9
2362492,1810,8,6,"16",21
2439174,1811,15,5,"08",5
112732,1812,18,5,"17",5
791162,1813,14,5,"13",19
3217286,1814,53,1,"06",4
3007225,1815,34,0,"12",20
2545099,1816,4,6,"14",15
2600873,1818,5,6,"16",13
3261927,1820,11,5,"19",4
1825343,1822,14,1,"14",30
1956619,1823,6,0,"19",30
533174,1825,10,1,"11",30
961949,1827,4,0,"21",30
1632990,1829,7,0,"12",16
2077487,1830,31,5,"15",6
1860290,1832,14,6,"22",5
354702,1833,30,2,"17",8
1351660,1834,6,0,"12",7
942703,1835,4,5,"12",30
3351504,1836,9,4,"14",30
1873298,1838,31,4,"13",9
2519194,1839,6,2,"11",25
2853765,1840,38,5,"11",9
2324814,1843,8,3,"13",30
2486302,1844,14,6,"12",6
1380158,1845,6,0,"16",21
524333,1846,4,4,"10",3
1766941,1848,7,3,"10",30
628652,1849,8,3,"16",22
3002092,1850,61,3,"09",3
119472,1851,20,4,"08",16
1701505,1852,8,3,"18",22
2987778,1853,8,2,"12",15
2823496,1856,4,0,"21",30
3085479,1857,4,2,"16",30
2996947,1858,5,6,"07",15
178541,1859,39,6,"18",6
1564802,1863,14,5,"18",6
3059205,1864,7,5,"15",17
1228928,1867,7,2,"12",8
374806,1872,21,2,"10",11
2586713,1874,21,3,"17",30
1714656,1876,4,0,"16",30
3118633,1877,4,2,"12",16
2939441,1879,11,5,"15",30
3009617,1880,6,1,"13",30
1926246,1882,12,2,"18",27
1979738,1884,22,1,"17",9
1086428,1885,13,5,"16",30
2490147,1886,27,3,"13",30
332488,1890,26,0,"12",8
2821394,1891,6,2,"18",30
1349393,1892,18,1,"10",30
1234443,1893,7,4,"13",30
1635300,1894,4,6,"12",20
3118486,1895,7,1,"18",15
893162,1897,5,4,"11",28
2895482,1899,25,3,"11",30
1332864,1900,4,4,"14",11
3315142,1903,6,5,"16",9
112127,1904,7,6,"17",2
656730,1908,9,0,"13",1
846154,1914,10,5,"19",19
2304978,1918,16,3,"12",5
1279598,1919,4,1,"20",5
2761238,1921,6,3,"10",6
1838937,1922,6,1,"21",30
362112,1923,22,0,"06",13
1633498,1924,18,3,"12",30
1398086,1926,11,3,"10",3
3321673,1928,16,2,"15",30
2713448,1929,15,2,"13",16
1365633,1931,9,4,"17",30
1911114,1933,15,5,"09",9
2106319,1935,18,4,"19",30
1773153,1937,10,0,"14",11
183932,1938,7,0,"23",4
1163865,1940,4,6,"13",18
1929617,1942,4,6,"18",30
3102893,1944,8,0,"13",9
352729,1946,18,0,"17",5
569211,1947,5,0,"14",30
2813662,1948,52,0,"00",8
3225584,1949,9,2,"18",30
1100193,1952,7,5,"16",3
3391428,1953,26,1,"09",10
1231583,1954,5,5,"12",30
103086,1956,8,0,"14",22
3379094,1957,4,3,"19",18
1696468,1958,100,1,"13",0
2102995,1959,5,6,"12",7
2845361,1960,18,3,"11",18
329201,1962,7,6,"20",28
1440983,1963,6,5,"07",18
1250869,1965,28,2,"15",3
2992254,1967,39,0,"18",19
1998752,1968,4,4,"10",7
221742,1969,7,1,"23",0
2545948,1970,4,4,"01",6
3236785,1973,13,3,"15",2
1625859,1974,9,3,"10",6
1763237,1978,14,2,"11",20
2947672,1979,20,6,"23",14
622151,1981,10,0,"07",30
176355,1982,27,6,"11",9
2227217,1985,9,3,"13",5
1435886,1986,7,5,"09",4
1249350,1987,34,4,"17",9
1989979,1988,6,0,"11",30
2302409,1989,6,0,"11",30
126793,1990,42,3,"19",20
753627,1991,14,6,"21",30
344272,1995,4,2,"19",30
3381233,1998,10,2,"12",3
1502181,1999,6,3,"16",30
2713679,2000,11,6,"16",17
987813,2004,11,1,"16",15
374531,2005,4,1,"09",30
2466422,2008,6,6,"20",30
1336754,2010,32,6,"13",12
2619232,2011,48,4,"07",4
718466,2012,24,0,"14",3
3137173,2013,27,5,"17",12
723482,2014,4,2,"09",1
2997751,2015,9,0,"19",20
604361,2017,15,5,"20",30
2292656,2018,8,1,"18",30
2457721,2019,31,5,"20",3
1067531,2020,7,0,"10",7
2982145,2021,22,1,"21",3
2658681,2022,35,2,"14",7
3085631,2025,5,0,"10",30
306044,2026,10,6,"13",7
1315069,2027,5,4,"13",9
702416,2030,6,1,"16",13
1036878,2031,37,2,"19",2
2559116,2032,14,4,"12",15
648020,2033,25,2,"08",5
750590,2035,4,0,"23",30
3395721,2036,6,5,"19",30
612119,2037,10,2,"16",30
846709,2038,12,3,"19",30
2650635,2039,35,3,"11",17
1084554,2040,4,0,"10",30
1628567,2041,31,0,"14",21
2178845,2043,5,2,"20",14
1201550,2044,11,3,"11",6
1228789,2045,13,0,"16",30
3249228,2046,4,4,"17",9
2170242,2050,10,6,"09",30
1630821,2053,21,3,"13",12
2009712,2055,86,3,"11",4
2094515,2056,13,0,"13",30
901415,2057,36,0,"20",6
2635262,2058,14,5,"21",30
2543917,2060,7,5,"18",24
129926,2063,4,6,"18",27
2511585,2064,9,0,"14",30
1317906,2067,5,6,"14",30
28696,2068,13,3,"22",8
997480,2069,5,2,"14",8
2651623,2071,15,3,"10",27
278713,2072,14,6,"12",0
2560829,2073,9,4,"11",30
1415956,2074,7,0,"12",30
1312596,2076,11,0,"18",28
1086677,2077,5,3,"13",30
2354169,2078,14,6,"16",30
1254380,2080,6,6,"10",8
2148784,2081,14,2,"13",30
1720548,2082,17,1,"09",30
140931,2085,14,2,"09",30
3230232,2086,16,5,"17",25
3023704,2087,15,0,"18",7
1907607,2089,6,2,"09",2
455035,2091,7,0,"20",30
659909,2093,7,0,"17",18
1769739,2094,72,0,"13",5
3416966,2097,7,3,"12",30
3331469,2098,38,3,"13",28
1188813,2099,13,0,"11",9
3107093,2101,11,0,"18",8
501582,2103,10,4,"12",2
3178892,2105,12,1,"14",30
512343,2109,7,6,"19",10
335044,2110,8,5,"09",30
2218299,2111,17,6,"12",21
300162,2113,6,1,"08",24
134419,2116,13,6,"12",7
2058713,2118,27,0,"13",30
2799312,2119,20,5,"13",14
2990314,2120,5,5,"13",19
164788,2122,11,3,"08",8
872361,2124,10,6,"21",2
374606,2125,5,0,"23",13
2868479,2127,10,0,"12",28
428639,2128,8,4,"21",30
3398449,2129,4,5,"18",30
1306035,2130,39,5,"15",6
2474551,2131,7,6,"16",26
1871305,2132,8,6,"14",28
2780038,2133,5,4,"14",6
812023,2134,13,5,"21",19
1915214,2135,10,4,"15",13
1684359,2136,5,0,"08",30
776848,2137,4,4,"17",14
704344,2138,5,4,"12",30
1169273,2139,7,1,"22",30
1866082,2140,4,6,"13",30
354180,2141,5,4,"17",6
3001884,2143,20,0,"16",12
2450313,2145,15,3,"05",14
2250142,2149,8,1,"15",30
2046274,2150,18,6,"12",23
1008627,2151,13,3,"08",5
1211369,2152,6,4,"17",30
1165567,2153,18,0,"11",8
4711,2156,12,0,"18",30
1376142,2157,70,0,"11",5
1289521,2159,8,5,"07",3
2440998,2160,32,0,"08",6
378564,2161,7,5,"12",30
1629837,2162,32,5,"10",9
2106068,2165,11,2,"20",6
214187,2166,38,5,"16",3
1554602,2168,21,4,"12",30
1124637,2169,14,1,"07",29
179504,2170,4,6,"12",21
3278797,2172,8,2,"12",30
3250752,2175,25,6,"23",14
911951,2177,8,1,"13",6
145985,2179,7,0,"13",30
1177246,2180,27,6,"10",15
1453091,2182,5,2,"03",30
2460232,2184,38,5,"18",6
3266010,2185,14,5,"15",10
1242065,2186,9,0,"12",22
646752,2187,6,0,"12",30
1490598,2189,5,0,"15",21
469780,2190,19,3,"23",7
430749,2192,36,0,"13",10
2065398,2193,68,6,"17",7
1529138,2194,15,0,"19",10
1261129,2195,6,4,"13",24
2982167,2196,6,3,"09",20
3051847,2197,9,4,"10",30
2130592,2198,8,6,"13",7
865712,2199,19,5,"20",16
2102178,2200,13,3,"10",8
760946,2201,11,5,"18",16
819088,2204,8,4,"10",30
2018860,2205,4,3,"09",7
359518,2206,10,1,"16",30
1732029,2207,5,2,"17",30
901171,2210,6,3,"18",5
2766487,2212,32,6,"17",3
783074,2213,4,2,"16",8
1003694,2214,8,1,"10",11
1976922,2216,41,4,"03",13
1836043,2217,32,0,"19",14
1065495,2219,4,1,"08",30
767323,2221,24,5,"19",16
2734758,2223,6,3,"14",21
1643858,2226,7,5,"23",28
3231905,2227,7,6,"10",13
1506044,2228,4,6,"14",0
2534643,2230,21,4,"13",15
2195465,2234,16,6,"21",14
2701869,2236,6,5,"13",25
303706,2237,25,0,"13",30
1523961,2238,4,1,"19",13
1347705,2239,6,6,"12",30
852435,2241,79,4,"20",5
1015146,2242,31,6,"23",19
950032,2244,30,5,"13",3
1106171,2245,42,1,"19",3
3260987,2246,18,2,"15",21
2117424,2247,5,0,"18",9
1598521,2248,4,1,"10",30
562888,2249,13,4,"08",13
2783268,2253,41,4,"10",1
232180,2254,11,0,"09",8
2272909,2255,29,4,"18",8
795152,2256,6,6,"16",30
89254,2257,15,2,"15",25
3264599,2258,48,3,"13",9
779762,2259,14,5,"14",30
3288371,2260,5,0,"18",14
322872,2261,5,4,"17",12
3287488,2263,5,2,"10",30
1735168,2266,7,5,"13",7
2688152,2267,18,5,"13",26
2987256,2268,29,6,"09",30
452984,2269,6,0,"10",29
2164759,2272,7,3,"09",23
2377021,2273,5,0,"10",30
2053641,2274,9,1,"08",30
3208416,2275,24,3,"17",3
1888026,2278,38,4,"10",15
1012214,2281,22,0,"08",9
419128,2282,22,6,"06",7
3356697,2283,5,1,"14",30
1568848,2284,6,6,"11",13
713987,2285,11,0,"12",14
1501646,2287,5,0,"15",26
1162526,2289,15,1,"12",12
2484522,2290,6,2,"09",30
1035438,2299,4,5,"12",7
1021481,2300,4,3,"12",23
348271,2301,12,3,"17",30
929363,2302,6,3,"08",28
1102552,2303,16,0,"06",7
3334867,2304,48,0,"07",5
1089396,2305,20,0,"15",11
374748,2306,6,1,"17",11
2877213,2307,98,5,"12",0
1459930,2308,4,6,"03",30
20018,2309,10,2,"12",16
995001,2310,51,5,"14",30
2861125,2311,13,6,"16",6
2001237,2312,21,3,"12",19
2614615,2313,30,0,"02",25
1251956,2314,4,3,"12",26
280037,2315,10,3,"09",19
3411016,2316,12,1,"15",30
3398797,2317,6,2,"14",30
223255,2319,4,1,"12",20
1809571,2321,16,0,"17",30
3343119,2322,11,1,"09",30
2373057,2328,11,4,"09",30
340476,2330,6,5,"17",26
2260878,2332,15,0,"16",4
2228537,2333,5,5,"14",30
3183098,2337,4,0,"12",30
1091539,2338,8,6,"11",30
2016450,2339,5,5,"16",11
591499,2341,11,5,"20",20
3277161,2343,6,6,"15",8
572329,2344,90,5,"09",5
952329,2345,13,2,"09",16
1052691,2346,9,0,"12",8
1678449,2348,4,4,"11",7
2138164,2349,15,3,"09",16
1822170,2350,25,4,"14",10
2313176,2352,8,6,"15",11
1758870,2353,8,1,"06",27
2748224,2354,12,5,"09",9
504629,2355,26,0,"12",30
2660314,2357,41,5,"20",11
1441408,2359,4,0,"12",21
928669,2360,7,0,"15",7
1991464,2361,12,4,"19",30
1294149,2362,31,0,"18",30
2177490,2363,6,2,"23",11
371193,2364,5,0,"11",20
2261233,2365,36,1,"10",7
26611,2367,7,3,"12",30
1989622,2369,4,6,"10",3
3229042,2370,7,1,"15",30
2335253,2371,27,4,"11",12
1368523,2373,6,0,"16",28
2805064,2377,10,2,"07",30
2743972,2378,9,0,"18",7
737719,2379,5,6,"07",7
457786,2380,7,0,"14",14
689584,2383,69,4,"15",6
2895690,2384,6,6,"16",9
539369,2386,17,5,"12",12
543688,2388,23,4,"14",30
497814,2391,6,1,"21",30
512334,2393,4,4,"07",26
1031481,2395,5,0,"13",30
2484792,2396,50,2,"07",1
772327,2397,42,3,"11",2
1496873,2399,85,5,"08",6
2024568,2400,4,6,"13",30
2865637,2401,4,2,"14",14
2398746,2403,24,5,"12",17
456185,2405,100,0,"07",1
451711,2406,9,0,"13",2
1893317,2407,9,4,"10",30
2703002,2408,9,3,"12",13
1594674,2409,49,6,"11",7
3017315,2411,4,6,"18",0
1041511,2412,5,5,"08",30
1947936,2413,36,6,"18",20
3372129,2415,37,0,"21",21
930324,2416,11,0,"09",30
2394426,2417,5,6,"12",29
1220152,2419,13,0,"14",3
319031,2420,13,2,"13",10
2950266,2422,12,3,"13",30
2774867,2423,18,3,"06",2
2681078,2426,19,4,"11",2
147369,2427,13,0,"18",7
1169294,2428,33,6,"16",7
2272387,2429,4,1,"13",5
1852279,2431,10,6,"19",6
2395034,2432,18,3,"11",22
2361096,2434,15,0,"18",25
1057242,2436,31,5,"17",5
1455404,2438,6,0,"16",30
3130140,2439,30,5,"11",10
3126308,2440,46,5,"14",7
496950,2443,21,0,"17",28
402738,2444,10,1,"12",30
1086862,2445,18,3,"16",6
1917261,2447,5,1,"14",18
1966022,2448,4,2,"14",30
1496080,2449,13,1,"13",26
3143337,2450,12,3,"08",22
2406823,2451,8,0,"19",30
1890,2454,4,5,"06",30
817343,2455,7,5,"15",1
1209644,2457,5,6,"16",30
1710271,2459,20,3,"10",4
1745540,2460,9,5,"14",4
2569180,2463,8,4,"10",30
174976,2464,8,0,"12",13
677693,2466,15,0,"23",9
3363061,2468,68,6,"19",4
1877053,2469,6,0,"17",11
797735,2470,11,6,"13",6
412840,2471,4,5,"20",10
3168922,2472,9,4,"12",30
2684178,2473,28,1,"10",18
403604,2475,18,2,"08",21
1074427,2477,6,4,"09",30
987020,2479,4,0,"16",30
1769075,2480,10,6,"16",28
645412,2485,15,1,"18",30
174063,2486,10,4,"11",30
428001,2487,11,2,"13",19
1056049,2488,29,5,"14",0
825795,2489,31,5,"16",2
1898428,2490,15,0,"17",12
718184,2492,11,5,"12",6
1507931,2493,5,3,"13",23
2806411,2494,4,3,"13",9
2614759,2495,34,5,"08",4
82156,2497,30,4,"09",9
336488,2498,16,0,"20",12
54804,2499,4,1,"16",30
231289,2500,11,2,"15",30
1213787,2501,31,5,"17",7
2677905,2503,14,1,"13",24
288186,2504,9,6,"10",7
3339983,2505,44,3,"20",21
510999,2506,14,1,"15",12
1706615,2508,8,0,"13",30
2191599,2510,7,4,"09",30
1117355,2511,7,1,"11",30
1793342,2512,5,2,"22",2
1676348,2515,6,0,"11",16
2244854,2516,18,0,"12",10
2477115,2518,33,1,"08",8
918299,2519,19,3,"11",8
1694924,2521,4,5,"08",27
1955031,2523,8,4,"13",30
739040,2524,25,0,"14",14
3374364,2525,8,1,"10",15
2217998,2526,12,1,"09",3
2247613,2528,8,4,"10",21
353756,2530,18,5,"13",10
395469,2531,63,6,"11",1
448754,2533,26,6,"08",7
344077,2538,10,3,"10",30
1450823,2540,8,3,"10",30
3049683,2541,13,5,"20",27
883056,2543,7,0,"15",30
2155181,2544,20,0,"08",17
2263190,2546,43,2,"11",7
1914195,2547,6,5,"10",1
1104396,2550,42,0,"11",2
1642566,2551,12,2,"19",16
785888,2552,5,6,"16",27
1841480,2553,25,6,"21",27
147343,2555,44,6,"15",13
1961975,2561,43,6,"10",9
3049964,2562,48,4,"15",13
273586,2563,14,2,"17",29
2719167,2564,9,6,"18",2
3013604,2565,12,0,"12",30
1457207,2566,35,5,"14",6
1110216,2567,9,3,"08",13
2110273,2569,4,0,"13",30
3267554,2570,5,4,"18",5
1617211,2571,9,4,"13",30
1162820,2572,7,6,"16",30
3231239,2576,6,2,"22",17
2194307,2577,18,3,"06",13
3408416,2578,14,0,"12",4
1166716,2579,4,5,"13",30
1737226,2581,7,0,"14",30
2453693,2582,9,5,"22",5
1793951,2583,23,3,"17",30
2061663,2584,26,3,"09",19
3113274,2585,5,5,"12",30
1531177,2586,5,5,"16",9
287119,2587,6,5,"06",22
264061,2588,25,5,"15",16
582419,2589,4,2,"14",27
132246,2591,41,0,"19",6
1078036,2592,29,6,"09",14
227731,2595,16,0,"16",30
1230287,2596,34,1,"13",23
3150863,2597,10,2,"15",12
919214,2602,11,1,"12",10
328325,2603,14,1,"12",21
577283,2604,98,0,"19",4
1819437,2605,12,2,"07",16
1059750,2606,6,5,"10",30
2348544,2607,5,2,"16",30
73861,2608,10,0,"15",30
3379515,2612,5,4,"19",30
1951006,2613,5,1,"15",0
1173240,2614,18,0,"15",30
563468,2616,15,2,"11",30
2459256,2620,16,5,"16",15
3369062,2622,10,4,"12",13
343151,2623,11,1,"10",27
1766053,2624,6,6,"17",30
1349408,2625,4,4,"08",30
1447765,2627,25,4,"18",24
1353684,2628,22,5,"14",4
305312,2630,10,1,"16",10
166425,2632,5,4,"14",19
1649031,2634,13,4,"09",16
214557,2635,5,0,"11",30
1450918,2636,5,4,"20",30
2308311,2637,5,2,"14",30
202403,2642,10,6,"17",27
2341720,2643,9,0,"09",28
2542094,2644,4,2,"09",12
2593332,2645,9,0,"15",30
1700059,2646,61,0,"16",9
232701,2647,4,0,"11",30
439272,2648,23,5,"12",30
3271122,2650,63,0,"10",2
767068,2652,10,5,"22",30
2513408,2654,6,2,"11",30
3225756,2655,35,4,"09",11
1405330,2656,5,0,"20",30
2774041,2658,71,5,"13",1
2954780,2661,7,3,"12",30
1729506,2662,12,3,"10",30
3029663,2663,77,0,"11",5
88768,2664,7,5,"14",18
2035784,2665,17,5,"16",9
1818779,2666,5,0,"14",6
1090960,2667,9,3,"10",30
1540354,2668,19,5,"07",7
3146604,2669,8,3,"15",30
2518043,2670,13,5,"17",3
1177888,2671,8,4,"17",12
3112861,2674,5,3,"19",3
251272,2675,8,6,"15",30
2020717,2676,52,3,"18",0
2965253,2678,4,0,"09",30
49931,2680,12,5,"09",4
1815303,2681,7,6,"09",30
476887,2683,19,6,"11",6
3074750,2684,6,0,"20",15
3251056,2685,12,6,"23",30
228381,2686,7,6,"11",12
1310253,2688,82,3,"13",4
2149681,2689,36,0,"14",30
3286610,2691,8,3,"15",14
324388,2692,4,3,"11",17
1933822,2693,19,1,"16",30
1635444,2694,5,1,"11",24
3285861,2695,6,4,"09",30
2098907,2697,5,1,"12",14
3005197,2700,15,6,"07",5
3068145,2701,31,0,"13",14
2665698,2702,11,6,"13",5
2656059,2704,9,5,"12",4
98619,2705,7,0,"15",30
3196457,2707,8,3,"17",12
494327,2708,4,6,"16",20
243080,2709,10,5,"18",30
2054313,2710,7,0,"19",3
2919251,2711,6,4,"13",30
3111209,2712,28,5,"19",0
428427,2713,12,0,"15",20
1060499,2715,4,0,"17",3
1801777,2716,6,6,"17",30
480184,2717,4,6,"08",12
2768722,2722,17,2,"11",30
3090250,2724,10,1,"09",30
824357,2725,4,1,"11",30
1148051,2726,21,6,"15",5
767115,2729,12,2,"11",15
2784999,2730,7,2,"14",30
1755968,2731,9,0,"18",2
2399278,2732,9,0,"08",14
3265834,2733,7,0,"12",6
1308679,2735,89,3,"12",5
127062,2736,17,2,"08",22
2128395,2737,4,3,"20",3
1686832,2738,8,0,"20",28
3056864,2739,7,5,"13",30
195879,2742,5,2,"21",30
2703783,2745,13,2,"17",6
694584,2746,7,3,"17",30
3248532,2748,8,3,"17",14
940977,2751,4,0,"17",13
2492403,2752,8,0,"09",27
1953977,2753,9,6,"16",29
463257,2754,16,5,"12",4
2191953,2757,15,4,"07",1
984873,2758,9,1,"14",15
1421444,2761,10,4,"07",30
580860,2763,6,1,"21",7
872058,2764,47,5,"13",16
2925368,2765,55,3,"11",6
2827871,2766,12,5,"08",14
259479,2767,14,2,"22",16
1604590,2768,11,4,"16",30
1747911,2774,26,1,"13",14
539240,2775,9,2,"08",30
3068101,2780,4,3,"13",14
1799918,2781,10,0,"11",30
362888,2782,5,1,"18",30
2266495,2783,4,4,"13",30
2460981,2784,5,0,"14",2
2486698,2788,11,1,"11",3
1298986,2789,19,1,"08",8
2476249,2792,8,3,"16",30
691056,2793,7,0,"03",9
3243855,2794,12,5,"11",30
3180226,2795,13,3,"11",30
1231620,2796,4,4,"11",9
1652735,2799,34,2,"18",21
920063,2800,21,6,"14",11
649627,2801,5,1,"09",14
153319,2803,7,4,"09",30
40521,2805,30,4,"15",9
1853650,2806,6,6,"14",6
1334972,2807,54,4,"14",10
260832,2808,28,6,"12",13
3201950,2810,5,0,"18",7
294408,2811,4,3,"13",30
2256089,2812,11,0,"17",15
262425,2813,12,2,"06",8
2333602,2816,17,3,"14",30
2240471,2818,18,5,"14",7
3231689,2819,8,4,"13",1
1571392,2820,4,2,"22",30
3337444,2822,10,3,"17",1
2952966,2823,15,5,"19",25
3166535,2824,8,3,"21",4
2885343,2826,10,3,"12",22
1658143,2829,4,0,"10",8
1521534,2830,32,0,"11",3
2660338,2831,5,5,"18",30
